model,Gsolv,timing
223,-1994.2274055,35.53
224,-1977.0828905,34.74
225,-1981.370332,34.35
226,-1998.131524,35.62
227,-2034.085121,35.33
228,-1974.974614,34.51
229,-1983.7175289999998,34.47
230,-2040.0870140000002,34.45
231,-2056.6565445,35.27
232,-2023.9165595000002,33.89
233,-1959.2294904999999,34.05
234,-1956.7720225,33.48
235,-1992.397432,34.14
236,-1943.1903109999998,34.71
237,-1973.0107400000002,33.15
238,-1976.4107625,32.77
239,-2017.8043955,32.42
240,-2040.6541220000001,34.06
241,-2020.3878875,33.63
242,-2016.5047730000001,32.83
243,-2017.7308815,32.21
244,-2016.378749,34.01
245,-1998.766895,33.58
246,-2022.4620324999999,34.21
247,-2006.800925,33.97
248,-2032.6568490000002,34.29
249,-2018.8230895,34.4
250,-2004.1465445,35.44
251,-1950.2214000000001,33.91
252,-1973.404565,33.93
253,-2039.3571250000002,33.96
254,-1974.2841075,33.53
255,-1979.7556495,34.52
256,-1960.1484155,34.01
257,-1964.378096,33.71
258,-2022.1574744999998,34.97
259,-1974.633299,35.1
260,-1990.281279,34.2
261,-1936.484784,33.37
262,-1984.19537,34.06
263,-1956.5147235,34.71
264,-2003.6161934999998,34.65
265,-1973.961171,34.1
266,-1971.9894204999998,34.05
267,-2011.3824224999998,33.69
268,-1963.411912,33.73
269,-1932.3417450000002,34.67
270,-1958.633502,33.91
271,-1969.8837695,34.0
272,-1953.718566,34.84
273,-1958.995821,34.19
274,-1950.9539145,33.24
275,-1958.2816850000002,34.26
276,-1932.1422069999999,34.99
277,-1922.8138055000002,34.34
278,-1963.0443420000001,34.46
279,-1908.5022049999998,34.47
280,-1909.919975,34.86
281,-1911.4585180000001,34.94
282,-1922.658901,34.36
283,-1941.0610305000002,34.21
284,-1939.278316,36.61
285,-1911.3876295,35.52
286,-1893.7915285000001,34.71
287,-1897.905687,35.11
288,-1883.213389,35.35
289,-1901.3109605,35.49
290,-1824.6358585,34.02
291,-1895.2303025,34.97
292,-1862.0361059999998,34.42
293,-1854.852738,34.48
294,-1891.4390805,34.63
295,-1847.118015,33.85
296,-1863.2622144999998,35.01
297,-1849.3129330000002,33.51
298,-1883.5100705,33.79
299,-1924.3523485,34.12
300,-1914.0131295,34.73
301,-1881.6407144999998,35.87
302,-1912.7817699999998,34.71
303,-1935.3426915,34.52
304,-1887.5953485,34.52
305,-1901.035283,33.53
306,-1841.36817,33.71
307,-1938.0364545,33.73
308,-1977.5082215,32.63
309,-1951.0851895,33.64
310,-1979.348697,32.91
311,-1924.6359025,33.14
312,-1952.5974775,34.31
313,-1969.3612950000002,34.26
314,-1992.140133,33.86
315,-1955.7769580000001,34.1
316,-1982.7854765,34.7
317,-1971.950038,34.81
318,-1955.199348,34.64
319,-1940.7827275,34.65
320,-1965.900886,35.13
321,-1961.1251015,34.56
322,-1930.7480665,34.4
323,-1927.9335305000002,34.08
324,-1927.563335,33.5
325,-1907.5859055,32.06
326,-1943.7889249999998,33.5
327,-1888.033807,34.06
328,-1874.8301675,34.45
329,-1912.7003794999998,33.8
330,-1989.456872,34.52
331,-1923.9165155,34.34
332,-1934.0772005,34.06
333,-1937.0466410000001,32.7
334,-1930.7690705,32.67
335,-1973.8692785,32.63
336,-1890.3862550000001,33.47
337,-1919.035711,33.45
338,-1864.9372835,32.2
339,-1884.547143,32.62
340,-1916.846044,31.71
341,-1946.629716,31.83
342,-1903.020161,31.78
