model,Gsolv,timing
972,-1654.5585939999999,7.9
973,-1711.0199714999999,7.97
974,-1657.299616,7.87
975,-1661.0855869999998,8.16
976,-1637.4587125,7.67
977,-1607.289092,7.91
978,-1656.879536,7.65
979,-1760.5579054999998,8.19
980,-1723.4805945,8.2
981,-1685.5998805,8.32
982,-1672.721803,8.1
983,-1685.2218085,8.06
984,-1715.3835525,7.43
985,-1758.2002065,8.01
986,-1775.893451,7.81
987,-1756.4621255,8.12
988,-1737.9733545,8.03
989,-1690.7852429999998,7.94
990,-1723.015881,7.92
991,-1747.8846170000002,7.77
992,-1757.2287715,7.79
993,-1776.7939975000002,7.56
994,-1791.8696185,7.85
995,-1739.504021,7.95
996,-1806.4122630000002,8.11
997,-1848.1025775,7.57
998,-1849.2157895,8.02
999,-1817.7728015,7.92
1000,-1892.035069,8.05
