model,Gsolv,timing
786,-66.656194,0.07
787,-65.779277,0.06
788,-66.167851,0.05
789,-64.477029,0.05
790,-63.06976100000001,0.06
791,-64.477029,0.06
792,-66.8793615,0.07
793,-64.83672250000001,0.06
794,-67.134035,0.05
795,-63.8915425,0.06
796,-66.7743415,0.05
797,-66.467158,0.07
798,-66.5800545,0.07
799,-63.70775749999999,0.07
800,-66.204608,0.07
801,-64.89973450000001,0.06
802,-63.657873,0.05
803,-64.440272,0.06
804,-67.989948,0.06
805,-65.6873845,0.06
806,-66.5432975,0.06
807,-65.37757549999999,0.06
808,-65.327691,0.07
809,-64.0490725,0.07
810,-61.778014999999996,0.07
811,-67.26531,0.06
812,-66.02082300000001,0.05
813,-63.3454385,0.06
814,-64.7842125,0.06
815,-64.01494100000001,0.06
816,-63.972933,0.08
817,-62.2479795,0.06
818,-60.433759,0.05
819,-62.06944549999999,0.07
820,-61.604732,0.08
821,-63.6132395,0.06
822,-64.58467449999999,0.05
823,-63.198410499999994,0.06
824,-63.605363000000004,0.05
825,-64.4691525,0.06
826,-65.968313,0.05
827,-62.917482,0.07
828,-65.485221,0.06
829,-61.883035,0.06
830,-63.689378999999995,0.07
831,-62.691689,0.07
832,-63.941427000000004,0.06
833,-65.74252,0.05
834,-64.47965450000001,0.07
835,-65.5666115,0.05
836,-67.26793550000001,0.06
837,-67.165541,0.08
838,-66.3910185,0.06
839,-64.6214315,0.09
840,-67.6039995,0.07
841,-67.37033,0.06
842,-66.099588,0.07
843,-65.8921735,0.07
844,-65.8554165,0.06
845,-64.79734,0.07
846,-64.2801165,0.05
847,-63.2194145,0.08
848,-67.806163,0.08
849,-65.1990415,0.06
850,-67.4097125,0.07
851,-65.921054,0.07
852,-65.51935250000001,0.06
853,-65.5403565,0.07
854,-67.7667805,0.06
855,-66.708704,0.06
856,-63.671000500000005,0.05
857,-64.19347499999999,0.05
858,-64.7999655,0.06
859,-65.3513205,0.06
860,-67.412338,0.06
861,-67.748402,0.06
862,-64.18034750000001,0.06
863,-64.660814,0.08
864,-66.20985900000001,0.07
865,-66.5800545,0.06
866,-67.863924,0.07
867,-66.8268515,0.07
868,-66.5695525,0.05
869,-62.702191,0.06
870,-63.731387,0.06
871,-66.9738795,0.06
872,-65.5928665,0.06
873,-66.31225350000001,0.07
874,-67.7930355,0.07
875,-69.2213075,0.05
876,-64.5899255,0.07
877,-66.8216005,0.05
878,-65.95256,0.08
879,-65.1885395,0.07
880,-66.041827,0.06
881,-67.4412185,0.05
882,-68.100219,0.06
883,-67.365079,0.07
884,-65.0782685,0.07
885,-68.0975935,0.06
886,-67.8140395,0.06
887,-67.197047,0.06
888,-65.0782685,0.07
889,-67.1734175,0.07
890,-65.0310095,0.06
891,-64.287993,0.06
