model,Gsolv,timing
224,-1970.2880965,33.15
225,-1994.5529675000002,32.45
226,-1918.1509175,32.43
227,-1980.9581285000002,32.35
228,-1944.8837584999999,32.63
229,-1936.5688,32.73
230,-1939.3990889999998,33.34
231,-1940.9402575,33.76
232,-1950.8541455,33.02
233,-1942.901506,32.72
234,-1949.64379,33.03
235,-1970.679296,32.9
236,-1930.11007,32.15
237,-1977.5922375,32.74
238,-2027.5292474999999,33.39
239,-1995.1253265,33.13
240,-1974.003179,32.32
241,-1920.164676,32.54
242,-1939.4621009999998,32.23
243,-1935.403078,33.78
244,-1867.5260265,32.78
245,-1856.974142,32.74
246,-1853.891805,32.67
247,-1928.2013315,32.96
248,-1959.867487,32.81
249,-1933.686001,31.64
250,-1932.6305499999999,32.12
251,-2000.6913865,32.84
252,-1970.6924235,32.64
253,-1969.8627655,32.73
254,-1945.516504,32.69
255,-1955.950241,33.19
256,-1993.1194445,32.33
257,-2016.9799885,31.96
258,-2012.2488375,32.23
259,-2028.870878,32.6
260,-1944.9730255000002,33.41
261,-1948.0054779999998,32.69
262,-1975.074383,32.85
263,-1952.500334,32.87
264,-1950.0349895,32.02
265,-1951.4160025,32.57
266,-1939.619631,32.52
267,-1930.115321,32.76
268,-1956.3519425,33.44
269,-1967.0587315,32.39
270,-1948.2233945,33.45
271,-1983.360461,33.49
272,-1967.5680785000002,32.52
273,-1929.763504,33.07
274,-1954.5009650000002,32.55
275,-2015.7512545,34.01
276,-1987.225197,33.44
277,-1942.780733,34.31
278,-2003.8104805,33.74
279,-2012.387989,34.09
280,-1944.902137,34.13
281,-1930.74019,33.27
282,-1977.8652895,33.4
283,-1946.062608,34.03
284,-1946.0599825,33.1
285,-1928.8262005000001,34.32
286,-1966.7384204999998,33.6
287,-1931.7510075,33.94
288,-1969.4348089999999,34.45
289,-1959.4027735,34.11
290,-1933.6413675,33.99
291,-1927.7838769999998,33.63
292,-2013.7033645,33.58
293,-2005.8557449999998,34.68
294,-1960.712898,33.78
295,-1944.2011285,33.78
296,-1926.4159915,33.39
297,-1945.411484,33.76
298,-1976.9358624999998,33.53
299,-1975.4498295,34.85
300,-1984.9305100000001,33.38
301,-1922.4278570000001,32.77
302,-1961.868118,33.62
303,-1916.2973144999999,33.78
304,-1957.7224535,33.67
305,-2030.7822419999998,33.9
306,-1991.2264590000002,34.47
307,-1956.0946434999998,33.91
308,-1998.5594804999998,34.38
309,-2049.0872280000003,34.1
310,-2028.9942765,33.34
311,-2024.8669905,34.65
312,-2018.095826,34.06
313,-2014.5198950000001,34.66
314,-1961.978389,33.1
315,-2009.9436484999999,33.8
316,-1990.963909,33.81
317,-2028.2066265,32.96
318,-2047.664207,32.93
319,-1991.8145710000001,33.1
320,-1986.5583199999999,32.87
321,-2018.9123565,33.03
322,-2011.8287575,34.15
323,-1979.8554184999998,34.13
324,-2010.2849635000002,33.74
325,-2017.5996065,33.88
326,-1952.2929195000002,33.47
327,-1939.8427985,33.88
328,-2001.2059844999999,33.43
329,-1957.5124135,32.87
330,-1971.5325834999999,33.35
331,-1950.2030215000002,33.03
332,-1987.9997195,33.29
333,-1937.3380715,33.46
334,-1928.5820290000001,33.55
335,-1969.655351,34.08
336,-1980.9633795,33.07
337,-1915.916617,33.25
338,-1986.6738420000001,33.27
339,-1988.0154724999998,32.64
340,-1975.1242674999999,33.65
341,-1950.016611,33.98
342,-1968.5631429999999,34.2
343,-1970.22771,32.58
344,-1937.7187689999998,33.47
345,-1917.8726145,33.55
346,-1895.8105380000002,33.59
347,-1898.3021375,32.49
348,-1927.3296655,31.88
349,-1901.014279,33.3
350,-1926.5157605,32.77
351,-1885.749622,32.72
352,-1901.8334349999998,32.49
353,-1918.326826,33.4
354,-1939.598627,32.76
355,-1968.1325610000001,33.41
356,-1967.1479985,33.63
357,-1981.9111850000002,33.31
358,-1985.1983109999999,33.34
359,-1933.0716340000001,33.43
360,-1967.6678475,33.77
361,-1902.7444835,33.68
362,-1953.135705,33.85
363,-1956.94268,34.58
364,-1916.0820235,34.29
365,-1903.5688905,34.34
366,-1903.2065715,34.12
367,-1914.2362970000001,32.69
368,-1894.6106845,32.46
369,-1865.359989,32.73
370,-1877.1064760000002,33.58
371,-1932.7276935000002,33.43
372,-1937.708267,33.62
373,-1895.442968,32.51
374,-1912.634742,32.79
375,-1895.0202625000002,33.4
376,-1861.21695,34.06
377,-1858.7253505,33.7
378,-1919.1958665000002,33.46
379,-1906.3230399999998,33.75
380,-1976.607675,32.98
381,-1917.87524,33.96
382,-1987.445739,34.15
383,-1968.0406685,33.75
384,-1929.8055120000001,33.2
385,-1964.0604105000002,32.95
386,-1957.5229155000002,33.31
387,-1970.59528,32.43
388,-2025.5417439999999,34.27
389,-1987.6085200000002,33.64
390,-1967.2766479999998,33.95
391,-1947.2992185,33.27
392,-1945.7790539999999,33.77
393,-1990.438809,33.27
394,-2006.19706,32.95
395,-1974.2184700000003,32.51
396,-1953.6844345,33.29
397,-1960.2009254999998,33.49
398,-2029.947333,33.64
399,-2002.5764955,33.57
400,-1980.477662,33.76
401,-1979.348697,33.72
402,-2022.081335,33.32
403,-1971.48795,32.65
404,-1994.9415414999999,32.87
405,-1989.782434,32.64
406,-1974.9352315,33.48
407,-2013.0522405000002,33.52
408,-1998.9454289999999,33.09
409,-2010.7155455,33.73
410,-1992.2451529999998,33.74
411,-1959.951503,33.78
412,-1918.7784120000001,32.96
413,-1950.4025595,34.35
414,-1985.949204,34.92
415,-1924.423237,33.72
416,-1989.6774139999998,34.34
417,-2037.1123225,34.01
418,-1982.016205,34.02
419,-1983.208182,33.72
420,-1954.4300765,33.08
421,-1969.902148,33.43
422,-1908.5022049999998,34.18
423,-2022.6510685,35.65
424,-2041.37876,34.37
425,-2050.405229,33.85
426,-2017.029873,33.2
427,-2021.860793,34.61
428,-1961.0200815,33.02
429,-2027.185307,34.51
430,-2028.6319575000002,34.08
431,-1959.5865585,33.48
432,-2007.8458739999999,33.02
433,-2026.5210555,34.4
434,-1964.5487535,33.41
435,-2033.7726865,33.46
436,-2024.4889185,34.86
437,-1925.820003,34.17
438,-1958.5206054999999,33.74
439,-1951.9778595,33.76
440,-1976.051069,32.82
441,-1962.2251860000001,33.18
442,-1942.969769,33.13
443,-1937.1122785,33.57
444,-1957.935119,32.84
445,-1919.035711,34.17
446,-1924.1659379999999,32.78
447,-1964.388598,34.82
448,-1961.390277,33.03
449,-1961.3088865,35.26
450,-1940.948134,34.04
451,-1919.3061375000002,33.82
452,-1909.5497794999999,32.85
453,-1920.7554135,35.3
454,-1895.931311,33.86
455,-1953.4428885,33.68
456,-1929.511456,34.15
457,-1867.9251024999999,33.83
458,-1919.7761019999998,33.96
459,-1843.5499605,35.36
460,-1849.092391,33.26
461,-1850.237109,33.73
462,-1840.8115639999999,33.82
463,-1883.9826604999998,33.82
464,-1903.303715,33.77
465,-1931.58035,34.3
466,-1900.583697,34.81
467,-1887.2829140000001,34.48
468,-1877.631576,34.54
469,-1921.4984299999999,34.9
470,-1923.887635,35.69
471,-1907.341734,36.25
472,-1966.536257,36.38
473,-1914.0446355000001,36.47
474,-1918.8965595,36.1
475,-1886.1828294999998,35.22
476,-1928.240714,34.98
477,-1934.4395195,35.62
478,-1952.6867445,34.9
479,-1935.5238510000001,34.09
480,-1890.7196935000002,34.14
481,-1865.081686,33.41
