model,Gsolv,timing
397,-19111.0801375,30.45
398,-19356.981841999997,31.58
399,-19275.6937365,31.44
400,-19630.380408,31.52
401,-19681.577658000002,30.46
402,-19232.5672735,29.97
403,-19038.435178,29.88
404,-19190.5277675,30.92
405,-19164.362034499998,30.79
406,-18523.8608075,30.11
407,-18890.603775,30.75
408,-18696.516313,30.23
409,-18761.7888685,30.71
410,-18859.6202495,29.98
411,-18884.302575,30.77
412,-18861.9989525,31.01
413,-18847.871137,30.66
414,-18348.0993355,31.76
415,-18385.804141,31.07
416,-19022.787198,30.7
417,-18826.525822,30.02
418,-18946.3982755,30.75
419,-19055.0519675,30.67
420,-19242.594058,30.16
421,-19541.691018,30.87
422,-18967.45216,31.23
423,-18859.575616000002,30.28
424,-19317.7962545,30.43
425,-19321.1201375,30.21
426,-19191.5727165,30.19
427,-19118.0849715,29.73
428,-18915.1128175,31.36
429,-19208.633215500002,31.16
430,-19137.652823,31.19
431,-19046.5348455,29.88
432,-18915.6641725,29.7
433,-19029.093649000002,29.77
434,-19120.9415155,29.63
435,-19047.519408,29.84
436,-18692.971888,29.77
437,-18970.9939595,29.44
438,-18778.203494499998,29.41
439,-19074.9059985,28.99
440,-19079.534755,29.87
441,-19079.371974,29.83
442,-19285.5393615,29.42
443,-19197.361944,29.29
444,-19339.475008,29.48
445,-19412.862984,29.82
446,-19315.8035,29.59
447,-19441.2997745,29.72
448,-19890.4178045,29.15
449,-19572.1126865,29.95
450,-19783.959030500002,30.32
451,-19487.159383,30.5
452,-19344.8704105,29.92
453,-19378.300902000003,30.3
454,-19408.6910645,29.06
455,-19368.040448,28.92
456,-19418.0010875,28.97
457,-19218.334437999998,29.21
458,-19617.10588,28.78
459,-19432.664505,29.13
460,-19108.8327095,29.65
461,-19422.695481500003,29.12
462,-19871.3881805,29.42
463,-19596.860649500002,29.38
464,-19611.7839915,29.58
465,-19311.618453,29.96
466,-19554.5323385,29.69
467,-19036.9045115,30.26
468,-19097.6008205,30.54
469,-19083.9219655,29.66
470,-19140.267821,30.33
471,-19008.8484185,29.86
472,-18865.181058500002,30.03
473,-18981.004991,29.56
474,-19217.468023,29.6
475,-19418.1008565,29.56
476,-19698.648659000002,30.55
477,-19490.1235725,30.5
478,-19436.098659,30.58
479,-19619.867906,30.7
480,-19397.7637335,29.97
481,-19207.835063500002,30.92
482,-18817.546612000002,31.42
483,-19122.926393499998,31.89
484,-19295.7578075,31.0
485,-19366.2367295,29.89
486,-19537.206664,29.98
487,-19096.910314,30.54
488,-19151.7858895,30.93
489,-18986.875609,30.87
490,-18832.472579499998,30.8
491,-19099.3441525,30.67
492,-18928.2823255,30.37
493,-18932.0367905,29.81
494,-18933.4073015,30.31
495,-19441.6883485,30.34
496,-19276.9592275,30.29
497,-18994.3451565,30.09
498,-18854.2274725,30.35
499,-18951.447112,30.49
500,-18912.615966999998,30.07
501,-18883.331140000002,30.69
502,-18919.268984000002,30.45
503,-19107.54884,29.68
504,-19319.3347975,30.69
505,-19238.251481,30.41
506,-19281.753390500002,30.94
507,-19136.3321965,31.43
508,-19200.5781815,30.65
509,-19199.005507,31.36
510,-19220.860169,31.61
511,-19493.9095435,31.57
512,-19132.202285,32.12
513,-19172.1965265,31.59
514,-19265.0027005,32.11
515,-19222.2438075,31.81
516,-19194.925479999998,31.91
517,-19223.769223,31.89
518,-19029.6528805,32.17
519,-18793.0218165,32.02
520,-18778.552686,30.44
521,-19216.606859,31.26
522,-19318.4998885,31.94
523,-18963.6688145,32.07
524,-19194.515902,31.49
525,-19056.556378999998,31.64
526,-19286.122222500002,31.68
527,-19317.6859835,31.75
528,-19232.6827955,31.61
529,-19232.181324999998,31.71
530,-19115.0393915,31.16
531,-19085.394871,32.07
532,-18977.699486499998,31.52
533,-19263.8317275,31.14
534,-19501.709904,31.07
535,-18904.038458500003,30.62
536,-19327.6418795,30.66
537,-19562.143663,31.61
538,-19546.6715915,31.86
539,-19545.7106585,30.95
540,-19412.8288525,31.28
541,-19219.153594,31.35
542,-19547.4907475,32.47
543,-19643.1797205,31.34
544,-19488.262092999998,31.26
545,-19650.18718,31.76
546,-19484.276584,31.34
547,-19422.619341999998,30.92
548,-19327.928059,31.65
549,-19627.5212385,32.68
550,-20029.372391999997,32.17
551,-19401.6337205,31.92
552,-19420.4375515,32.39
553,-19557.864098,32.7
554,-19301.883099,32.95
555,-19767.4026275,32.16
556,-19258.415321,33.26
557,-19037.5661375,33.99
558,-19721.663792,32.17
559,-19317.4234335,32.74
560,-19367.7122605,32.33
561,-19435.573559,32.71
562,-19517.226609,32.19
563,-19033.0975365,31.62
564,-19324.7118215,31.65
565,-19277.014363000002,31.39
566,-19453.941557000002,31.52
567,-19429.1017015,31.89
568,-19795.8735495,32.02
569,-19760.815248,30.89
570,-19529.049235500002,31.62
571,-19319.8178895,31.0
572,-19276.9697295,30.68
573,-19511.077688,30.46
574,-19173.2099695,28.84
575,-19283.1921645,29.63
576,-19151.347431,30.3
577,-19032.8874965,30.39
578,-19186.4109835,30.04
579,-19359.922402,30.34
580,-19104.251212,30.55
581,-18909.3209645,30.52
582,-18829.5635255,30.68
583,-18775.806413,30.81
584,-18654.0803565,30.88
585,-18991.9401985,30.76
586,-19199.0501405,30.53
587,-19304.0333835,31.65
588,-19346.1674075,31.0
589,-19064.7610665,31.56
590,-18987.9861955,32.21
591,-19393.1165985,31.41
592,-19464.656222499998,31.56
593,-19213.2961035,30.77
594,-19248.706222,30.89
595,-18952.203256,30.53
596,-19159.5678715,30.06
597,-19140.0499045,30.9
598,-19278.211591,31.09
599,-18896.122576,29.99
600,-19139.593067499998,30.69
601,-19177.8413515,31.01
602,-19120.7052205,30.42
603,-19094.206049,30.51
604,-18865.8794415,30.33
605,-19158.593811,30.57
606,-19328.495167,30.4
607,-19444.437246999998,30.91
608,-19369.736521,29.85
609,-19245.896937,29.99
610,-19526.00103,29.81
611,-19445.361423,30.0
