model,Gsolv,timing
524,-18782.538194999997,32.87
525,-18757.690463,31.29
526,-18808.612035500002,32.9
527,-18959.6623015,31.83
528,-18814.2463585,32.31
529,-18908.257637000002,32.45
530,-18954.2642735,32.29
531,-19270.468991499998,32.11
532,-19191.068620500002,33.02
533,-18894.0405545,32.13
534,-18710.911929500002,32.95
535,-18630.2618205,33.01
536,-19006.225544,33.62
537,-19261.715574500002,33.17
538,-19165.8848245,32.25
539,-19349.835231,32.48
540,-19258.2079065,32.97
541,-19236.413631,33.81
542,-18894.841332,33.34
543,-18965.7377085,33.82
544,-19039.711171,33.91
545,-19204.645081000002,32.99
546,-18888.7317935,33.1
547,-19025.139646,33.7
548,-19022.907971,33.9
549,-19066.7774505,33.86
550,-19273.4883165,34.0
551,-18736.605072500002,34.01
552,-18890.007786500002,34.01
553,-18743.65454,34.02
554,-18985.9645605,34.54
555,-18905.212057,35.15
556,-18428.444886499998,35.61
557,-18667.824849,35.26
558,-19060.6495335,34.94
559,-18765.7428715,34.79
560,-18761.570952,34.84
561,-18872.7582515,34.18
562,-18863.2906985,33.53
563,-18931.22026,33.79
564,-18756.5221155,33.69
565,-18766.8245775,32.44
566,-18966.34945,33.78
567,-19162.8917545,33.71
568,-19155.5718605,33.25
569,-18859.465345,34.04
570,-18902.3581385,34.49
571,-19195.5556,32.97
572,-19107.9767965,33.71
573,-19172.440698,33.22
574,-19243.0115125,34.14
575,-19239.61149,32.65
576,-19290.65121,33.45
577,-19248.144365,33.46
578,-19209.6099015,33.87
579,-19232.6145325,34.51
580,-19009.4680365,34.37
581,-18897.0913855,35.11
582,-18529.1905725,34.07
583,-18643.481213,33.76
584,-18415.708586,34.3
585,-18708.2286685,33.85
586,-18973.824248499997,34.28
587,-18755.356393500002,33.5
588,-18661.471138999997,33.34
589,-18633.299524000002,33.41
590,-18695.521248499997,34.48
591,-18981.5852265,34.12
592,-18889.6559695,34.21
593,-18655.253955,33.58
594,-19149.5699675,34.53
595,-19205.721536,33.5
596,-19226.69403,58.04
597,-19217.3761305,33.47
598,-19103.841634,33.84
599,-19027.6364965,33.7
600,-18985.856915,32.55
601,-18680.387866499997,33.3
602,-19182.3414585,32.18
603,-18727.549723,31.66
604,-19191.935035500002,31.39
605,-19005.191097,32.36
606,-19035.7860485,31.57
607,-18946.085841,32.48
608,-18621.9599895,32.73
609,-18889.732109,32.68
610,-18647.700391500002,32.34
611,-18707.280863,32.65
612,-18543.381400000002,32.8
613,-18679.776125,32.54
614,-18470.6366715,32.73
615,-18887.6868445,32.57
616,-18965.6064335,32.38
617,-19247.193934,33.67
618,-18866.1787485,33.73
619,-18871.038549,33.32
620,-18718.932832,33.65
621,-19264.5826205,33.57
622,-18770.9991225,34.37
623,-18636.313598,32.43
624,-18681.487951,32.66
625,-18939.6612425,32.49
626,-18687.715637,32.41
627,-18588.209187,32.29
628,-18687.972936000002,31.92
629,-18558.929611,31.32
630,-18869.6444085,32.27
631,-18955.42737,33.32
632,-18718.8671945,32.15
633,-18328.594495999998,31.43
634,-18230.022724,31.51
635,-17809.525269499998,32.55
636,-17978.331792,30.93
637,-17983.6221745,32.4
638,-18104.4424335,32.04
639,-17924.677074,32.55
640,-17757.521990999998,30.85
641,-17797.2116745,30.18
642,-17939.054312,32.43
643,-18237.6025425,31.14
644,-18034.050153,30.02
645,-18201.6436945,30.51
646,-18546.8391835,30.47
647,-18624.950434,30.74
648,-18733.588373000002,31.99
649,-18954.981035,32.3
650,-18630.133171,32.14
651,-18687.980812499998,32.0
652,-19131.96599,31.46
653,-18981.7217525,31.04
654,-18943.570612,31.06
655,-18813.516469500002,32.39
656,-19214.075877,32.24
657,-19332.2260025,31.6
658,-19141.428292,32.08
659,-19164.535317500002,32.49
660,-18972.608642,32.4
661,-19110.673185,33.11
662,-18650.1211025,32.17
663,-18519.780780499997,31.7
664,-18540.845167,31.67
665,-18935.9330325,32.17
666,-18644.982999,32.08
667,-18649.8427995,31.5
668,-18695.7627945,30.99
669,-18845.403167,30.63
670,-18891.7038595,31.93
671,-19112.0568235,31.46
672,-19156.876734,31.97
673,-19247.4328545,32.44
674,-19323.553976,31.72
675,-19361.8258895,32.14
676,-19316.108058,31.98
677,-19192.4968925,31.26
678,-19069.555229499998,32.57
679,-19008.782781,31.27
680,-19125.110809499998,31.72
681,-19179.035954,30.91
682,-19604.419464000002,30.09
683,-19686.739391,30.42
684,-19635.300595,30.83
685,-19591.5571395,54.23
686,-19586.623825,31.31
687,-19829.514081,31.13
688,-19363.860652,30.57
689,-19367.7227625,31.21
690,-19542.279130000003,30.8
691,-19369.510727999997,31.14
692,-19150.7409405,32.45
693,-19694.5712575,32.3
694,-19444.164195,32.52
695,-19733.636071999998,33.89
696,-19606.5855015,31.85
697,-18939.002242000002,33.41
698,-19093.250367,31.53
699,-18972.7372915,32.37
700,-19109.927542999998,32.65
701,-18910.9645275,31.36
702,-19237.316802999998,32.39
703,-19166.9612795,31.83
704,-18914.369801,31.5
705,-18929.8051155,32.8
706,-19078.3138975,32.57
707,-19022.073062,32.92
708,-19499.367958000003,33.17
709,-19157.517356,32.66
710,-19452.445022,32.7
711,-19223.412155,32.86
712,-19024.6959365,33.85
713,-19332.827242,32.3
714,-18977.9357815,32.44
715,-19123.8295655,32.87
716,-18948.414659500002,32.05
717,-18808.598908,31.6
718,-18896.1252015,31.46
719,-19283.966687,31.84
720,-19240.682694,31.68
721,-19238.671561,31.07
722,-19369.263930999998,30.52
723,-18903.1510395,31.13
724,-19150.050434,32.13
725,-19171.9917375,31.67
726,-19299.3179855,32.35
727,-19099.2233795,31.33
728,-18717.221006,30.46
729,-18913.408868,31.28
730,-18784.601838000002,30.93
731,-19000.265659,31.25
732,-19174.714381,31.24
