model,Gsolv,timing
865,-3856.7754840000002,34.7
866,-3859.658283,34.8
867,-3834.637268,34.47
868,-3817.666036,34.27
869,-3845.4779575000002,34.41
870,-3800.248469,34.93
871,-3772.8198705,35.4
872,-3772.21338,35.91
873,-3767.765783,35.49
874,-3800.973107,35.5
875,-3788.1554159999996,34.71
876,-3638.669948,34.94
877,-3708.576511,34.75
878,-3775.405988,34.87
879,-3766.4976665,34.68
880,-3733.224705,33.86
881,-3790.8045454999997,34.65
882,-3766.200985,33.49
883,-3882.143065,33.52
884,-3785.9683745,33.83
885,-3814.8908825,34.6
886,-3833.7314705,34.72
887,-3746.6646395000002,34.02
888,-3755.420682,33.87
889,-3800.6554214999996,33.8
890,-3798.704675,34.06
891,-3775.6974185,34.19
892,-3768.075592,35.18
893,-3752.6822855,34.51
894,-3810.6375725,34.39
895,-3825.5399105,34.49
896,-3689.237078,33.68
897,-3732.3346604999997,33.75
898,-3792.1934349999997,34.18
899,-3751.5795755,34.06
900,-3722.754211,33.63
901,-3744.782156,33.96
902,-3825.2511055,34.89
903,-3748.6442665,35.25
904,-3688.643715,34.51
905,-3762.6093010000004,33.76
906,-3764.210856,34.75
907,-3846.3916314999997,35.31
908,-3835.7583565,33.06
909,-3875.0988485,34.84
910,-3832.946446,34.18
911,-3861.973974,34.06
912,-3780.5388405000003,34.15
913,-3814.8016155,34.42
914,-3801.1910235,34.61
915,-3815.0799185,35.53
916,-3838.6254025000003,35.36
917,-3682.6864554999997,35.33
918,-3712.1655695,34.51
919,-3725.5871254999997,34.31
920,-3847.155652,34.34
921,-3860.571957,33.93
922,-3813.9299495,34.34
923,-3852.616692,35.28
924,-3710.4799985,33.76
925,-3782.6077345000003,35.1
926,-3692.0358610000003,33.87
927,-3719.8582845,34.62
928,-3763.7855250000002,35.56
929,-3693.9629780000005,34.56
930,-3799.849393,35.18
931,-3768.6873335,33.75
932,-3759.8341475,34.5
933,-3682.6680770000003,35.08
934,-3695.879593,33.97
935,-3736.690365,34.09
936,-3629.2365265000003,33.85
937,-3720.2206035,34.44
938,-3827.800466,34.86
939,-3710.6532815,34.55
940,-3677.506344,34.28
941,-3690.0116005,34.54
942,-3709.2407624999996,34.99
943,-3713.0214825,34.64
944,-3736.632604,34.71
945,-3695.007927,35.79
946,-3768.4405365,34.71
947,-3628.1915774999998,34.67
948,-3779.5385250000004,35.59
949,-3727.018023,35.09
950,-3677.3645669999996,35.66
951,-3679.9533100000003,33.85
952,-3682.374021,35.24
953,-3620.133918,34.43
954,-3707.1141074999996,34.24
955,-3704.0527745,34.49
956,-3786.0891475,35.0
957,-3770.5514384999997,34.71
958,-3845.764137,35.29
959,-3745.1681044999996,33.71
960,-3813.6148895,34.13
961,-3725.967823,34.42
962,-3767.1566669999997,35.52
963,-3770.1077290000003,34.08
964,-3729.9113239999997,33.49
965,-3741.2246035000003,32.88
966,-3728.5959485000003,32.99
967,-3742.1120225,33.66
968,-3749.870375,35.02
969,-3797.1635065,32.4
970,-3786.4908490000003,33.69
971,-3784.9706845,34.65
972,-3841.794381,33.78
973,-3853.1601705000003,32.72
