model,Gsolv,timing
242,-0.0813905,0.07
243,-0.6274945000000001,0.06
244,-0.5592315,0.07
245,-0.2126655,0.06
246,-0.4332075,0.06
247,-0.38332299999999997,0.06
248,-0.750893,0.07
249,-0.724638,0.06
250,-0.714136,0.07
251,0.131275,0.06
252,-0.540853,0.05
253,-0.5644825,0.07
254,0.5277255000000001,0.08
255,0.28880500000000003,0.06
256,-0.28880500000000003,0.08
257,-0.189036,0.06
258,-0.808654,0.06
259,0.0393825,0.04
260,-0.708885,0.06
261,-0.1339005,0.06
262,-0.3806975,0.08
263,0.635371,0.06
264,-1.0475745,0.06
265,-0.78765,0.07
266,-0.0761395,0.06
267,0.0183785,0.07
268,-0.24417149999999999,0.06
269,-0.588112,0.08
270,-0.6957575,0.07
271,-0.8322835000000001,0.07
272,-0.2966815,0.05
273,-0.9714349999999999,0.07
274,-0.2284185,0.07
275,-0.0971435,0.09
276,-0.10502,0.06
277,0.17328300000000002,0.08
278,-0.7902755,0.06
279,-1.2208575000000002,0.07
280,-1.3626345000000002,0.06
281,-0.14440250000000002,0.07
282,-0.8585385,0.08
283,-0.3596935,0.06
284,-0.845411,0.07
285,-0.5277255000000001,0.09
286,-1.065953,0.06
287,-0.556606,0.06
288,-0.44633500000000004,0.08
289,-0.504096,0.06
290,-0.745642,0.05
291,-0.283554,0.07
292,-0.777148,0.07
293,-0.477841,0.06
294,0.049884500000000005,0.06
295,-0.7062594999999999,0.07
296,-0.0656375,0.07
297,-0.7377655,0.04
298,-0.246797,0.06
299,-1.149969,0.08
300,0.31506,0.07
301,-0.493594,0.04
302,-0.63012,0.07
303,-0.63012,0.08
304,-0.47259,0.07
305,-0.8690405000000001,0.08
306,-0.4279565,0.05
307,-0.6327455,0.07
308,-0.509347,0.08
309,-1.008192,0.08
310,-0.8716659999999999,0.1
311,-0.0078765,0.06
312,-0.9976900000000001,0.06
313,-0.28880500000000003,0.08
314,-0.47259,0.06
315,-0.388574,0.06
316,-0.152279,0.07
317,-0.24942250000000002,0.07
318,-0.162781,0.08
319,-0.9057974999999999,0.08
320,-0.3806975,0.06
321,-0.46996449999999995,0.07
322,-0.7482675,0.08
323,-0.540853,0.06
324,-0.509347,0.08
325,-0.2074145,0.07
326,-0.756144,0.06
327,-0.6379965,0.07
328,0.049884500000000005,0.05
329,-0.808654,0.06
330,-0.4752155,0.07
331,0.05251,0.07
332,-0.42008,0.09
333,-1.2549890000000001,0.06
334,-0.6012395,0.08
335,-0.987188,0.07
336,0.0708885,0.07
337,-0.34656600000000004,0.09
338,-0.955682,0.08
