model,Gsolv,timing
223,-3721.4388355,34.55
224,-3672.8749620000003,34.07
225,-3681.6520084999997,34.06
226,-3682.5630570000003,34.78
227,-3695.154955,34.46
228,-3726.0728430000004,34.78
229,-3746.320699,35.2
230,-3806.3186250000003,35.06
231,-3670.296721,34.46
232,-3640.8937465000004,34.67
233,-3722.764713,33.68
234,-3705.9247560000003,34.59
235,-3698.4972165,33.72
236,-3786.643128,34.77
237,-3748.856932,35.43
238,-3696.6016055,35.08
239,-3766.999137,34.45
240,-3726.4692935000003,34.71
241,-3582.941085,34.56
242,-3687.0264070000003,34.29
243,-3667.9967829999996,35.16
244,-3650.6868615000003,35.42
245,-3742.844537,35.14
246,-3717.4848325000003,35.21
247,-3724.2349929999996,34.74
248,-3784.563732,36.19
249,-3737.619792,36.0
250,-3771.4756145,35.41
251,-3677.6638740000003,34.56
252,-3678.976624,34.21
253,-3612.892789,34.17
254,-3631.8856560000004,33.32
255,-3659.1882305,34.66
256,-3649.0695534999995,33.44
257,-3568.3144245000003,34.92
258,-3708.2693274999997,34.89
259,-3710.6349029999997,34.89
260,-3666.705037,34.58
261,-3681.1085300000004,33.32
262,-3644.3384025,34.54
263,-3592.9521164999996,34.0
264,-3675.558223,34.45
265,-3562.472687,33.63
266,-3605.9483415,35.06
267,-3583.686727,33.91
268,-3581.5679485,34.44
269,-3591.8809125,35.05
270,-3684.427162,35.22
271,-3688.2866470000004,35.39
272,-3683.334954,35.39
273,-3650.5765905,35.46
274,-3744.0627689999997,35.41
275,-3669.9685335000004,36.6
276,-3593.1227740000004,36.27
277,-3592.2091,35.75
278,-3657.5971775000003,35.23
279,-3632.3713735,34.64
280,-3714.3867425000003,34.94
281,-3725.132914,33.81
282,-3628.8742075,33.75
283,-3740.5997345,35.13
284,-3756.7885674999998,33.28
285,-3784.7947759999997,34.66
286,-3756.2739695000005,34.91
287,-3710.5272575,34.77
288,-3679.5831144999997,34.19
289,-3644.2176295,34.96
290,-3690.303031,35.08
291,-3727.553625,34.66
292,-3647.7016679999997,34.93
293,-3582.6023955,34.69
294,-3688.5964559999998,36.0
295,-3633.7786415,34.91
296,-3707.8702515,34.85
297,-3681.418339,34.37
298,-3785.0441984999998,34.67
299,-3741.91511,35.33
300,-3753.777119,33.51
301,-3660.403837,34.03
302,-3674.0065524999995,33.15
303,-3623.6652155,33.99
304,-3665.9882755,33.44
305,-3709.642464,33.79
306,-3643.8973185000004,34.11
307,-3680.1003379999997,33.73
308,-3567.0253040000002,34.16
309,-3607.9804784999997,34.19
310,-3613.2131000000004,34.52
311,-3607.1455695,33.48
312,-3518.4062950000002,33.63
313,-3508.592176,33.29
314,-3562.588209,32.7
315,-3620.2126829999997,32.95
316,-3550.9441165000003,32.72
317,-3685.6847764999998,33.45
318,-3654.522717,33.11
319,-3699.7312015,34.07
320,-3603.110176,32.88
321,-3642.8654970000002,32.54
322,-3608.965041,35.22
323,-3572.759396,33.0
324,-3560.1044859999997,32.99
325,-3633.5423465,32.45
326,-3640.6259455,33.47
327,-3646.8378785000004,32.88
328,-3665.1691195,33.08
329,-3679.7905290000003,33.61
330,-3608.093375,33.42
331,-3647.92221,32.77
332,-3549.7311354999997,33.26
333,-3609.0411805,32.71
334,-3592.10408,33.1
335,-3614.5862365,33.9
336,-3541.7942489999996,33.72
337,-3537.3545285,34.07
338,-3640.917376,33.89
339,-3598.4341605,33.8
340,-3605.02154,33.98
341,-3683.3795875,33.93
342,-3641.2481890000004,33.89
343,-3695.5251505,33.74
344,-3631.2266555,33.3
345,-3618.9813235,33.81
346,-3651.5874080000003,34.35
347,-3647.019038,34.73
348,-3667.104113,35.51
349,-3692.3167894999997,35.39
350,-3673.7755085,34.31
351,-3742.1960385,36.0
352,-3681.140036,35.46
353,-3691.7181755,35.56
354,-3650.0199845,35.77
355,-3714.8645834999998,35.29
356,-3621.8719989999995,35.98
357,-3628.1731990000003,35.63
358,-3641.0434,35.06
359,-3631.8567755,35.45
360,-3570.848032,36.49
361,-3610.162269,36.0
362,-3599.8046714999996,35.17
363,-3652.5850980000005,36.13
364,-3640.5629335,35.32
365,-3619.9685115,35.54
366,-3557.347711,34.61
367,-3594.4906595,35.41
368,-3640.1323515,34.52
369,-3662.7169025,35.35
370,-3621.163114,35.65
371,-3620.3098265,34.96
372,-3613.585921,35.02
373,-3593.4562125,33.93
374,-3600.337648,32.72
375,-3627.0941184999997,34.27
376,-3695.6695529999997,34.27
377,-3621.341648,34.3
378,-3548.20572,34.26
379,-3676.918232,33.43
380,-3636.26499,34.8
381,-3672.1739535,34.78
382,-3681.1925459999998,34.36
383,-3740.1560249999998,35.06
384,-3723.2294264999996,35.24
385,-3663.3759029999997,34.55
386,-3750.4768655,34.63
387,-3656.854161,34.09
388,-3622.271075,35.23
389,-3633.098637,34.53
390,-3709.0491009999996,36.62
391,-3735.1176904999998,34.91
392,-3754.9192114999996,35.14
393,-3849.2770560000004,35.62
394,-3729.858814,35.77
395,-3738.4310715,34.48
396,-3785.1754735,34.92
397,-3783.7524525,35.97
398,-3761.7507625,36.53
399,-3712.92959,36.52
400,-3712.3913625,37.57
401,-3670.76406,36.37
402,-3637.330943,37.16
403,-3705.2605045,35.96
404,-3698.526097,35.78
405,-3724.7154594999997,35.4
406,-3692.2485265,35.16
407,-3625.8417550000004,35.09
408,-3575.4715375,35.19
409,-3673.0351174999996,36.06
410,-3610.750381,36.04
411,-3670.543518,35.81
412,-3704.1577945,35.67
413,-3674.8467125,35.93
414,-3717.2695415,36.89
415,-3681.024514,36.3
416,-3640.2399969999997,36.04
417,-3719.1415230000002,35.43
418,-3644.629833,35.31
419,-3652.7268750000003,35.7
420,-3677.9658065,35.64
421,-3666.0617895,35.62
422,-3757.521082,37.05
423,-3777.3672364999998,35.58
424,-3790.3109515,36.12
425,-3760.304112,36.59
426,-3680.1607245,35.72
427,-3714.3578620000003,36.04
428,-3791.6079485,36.11
429,-3736.7875085,34.31
430,-3674.4003775,34.69
431,-3673.9592935,37.08
432,-3671.9324075,36.02
433,-3668.815939,35.12
434,-3690.5787085,35.98
435,-3620.417472,35.87
436,-3670.139191,34.38
437,-3724.1929849999997,33.79
438,-3708.1748095,35.51
439,-3655.2788610000002,34.79
440,-3746.866803,36.13
441,-3689.8225644999998,35.8
442,-3753.840131,34.7
443,-3697.1293309999996,34.52
444,-3680.9483744999998,35.18
445,-3647.2212015,34.81
446,-3658.9860670000003,36.16
447,-3629.12363,35.94
448,-3627.978912,35.82
449,-3690.5104454999996,35.04
450,-3613.5622915,36.33
451,-3643.9760835,35.75
452,-3656.58636,36.21
453,-3623.9986540000004,35.36
454,-3674.045935,35.09
455,-3738.6096055000003,36.13
456,-3750.1434269999995,35.0
457,-3772.255388,37.33
458,-3795.6039595,36.62
459,-3771.420479,35.54
460,-3741.799588,34.17
461,-3709.3772885000003,35.38
462,-3756.4682565,34.44
463,-3774.744362,35.99
464,-3723.9488135,34.92
465,-3799.639353,35.57
466,-3736.994923,35.02
467,-3783.2641095,35.12
468,-3815.030034,34.73
469,-3834.2040605,35.11
470,-3844.8425865,35.16
471,-3934.7817145000004,35.16
472,-3861.926715,36.47
473,-3854.816861,35.98
474,-3890.2269794999997,35.37
475,-3926.6741705,35.33
476,-3835.881755,34.98
477,-3736.9555404999996,32.85
478,-3756.071806,33.1
479,-3754.029167,32.34
480,-3755.1975145,34.03
481,-3862.572588,33.85
482,-3825.279986,33.58
483,-3758.755067,34.0
484,-3835.5771969999996,34.81
485,-3714.3132284999997,34.47
486,-3731.9802179999997,33.62
487,-3736.2204005000003,33.11
488,-3789.6178195,34.2
489,-3777.9711015,33.05
490,-3801.8316455,33.8
