model,Gsolv,timing
689,-2116.1004900000003,30.55
690,-2100.652048,30.55
691,-2039.2179735,30.56
692,-2052.1354335,30.04
693,-2029.2148184999999,29.59
694,-2095.437805,29.6
695,-2080.2755425,29.25
696,-2118.3452925,28.86
697,-2114.3597835,30.22
698,-2120.5060789999998,30.23
699,-2064.246865,29.2
700,-2097.7036115,29.26
701,-2121.1598285,28.59
702,-2135.781238,28.17
703,-2158.6834745,28.33
704,-2109.2243055,27.83
705,-2106.165598,26.84
706,-2145.390568,28.22
707,-2118.9071495,28.11
708,-2090.3469605,28.31
709,-2075.4787539999998,28.89
710,-2112.0808495,28.73
711,-2095.9419009999997,28.8
712,-2088.133664,29.05
713,-2070.479802,28.75
714,-2056.2679705,28.9
715,-2132.1554225,29.05
716,-2116.179255,28.72
717,-2094.6475295,28.19
718,-2089.3387685000002,28.95
719,-2063.112649,28.91
720,-2046.272692,28.27
721,-2050.646775,28.97
722,-2033.97485,28.75
723,-2056.8298275,29.07
724,-2065.990197,28.8
725,-2095.8815145,29.18
726,-2091.672838,29.16
727,-2048.157801,28.75
728,-2048.761666,29.28
729,-2035.1852055,28.1
730,-2088.4723535,29.41
731,-2055.903026,28.75
732,-2063.7401435,27.67
733,-2044.6842645,28.73
734,-2044.5214835,28.56
735,-2000.8751715,28.42
736,-1957.457278,28.56
737,-1990.07649,28.77
738,-1991.3734869999998,28.29
739,-2006.4937415000002,27.7
740,-1970.5532719999999,27.74
741,-2011.6187175,28.63
742,-1956.5331019999999,28.0
743,-2019.8890425,28.44
744,-2016.5651595,27.98
745,-2023.0107619999999,27.77
746,-2055.81901,27.83
747,-2031.8928285,27.55
748,-2037.865841,28.67
749,-2079.4485099999997,28.91
750,-2062.9629955,28.61
751,-2039.3072404999998,28.55
752,-2056.4307515,28.35
753,-2083.134712,27.84
754,-2073.100051,27.48
755,-2020.8237205,27.22
756,-2029.915827,27.59
757,-2029.784552,27.51
758,-2042.8936735000002,29.07
759,-2067.4526005000002,28.41
760,-2045.6740779999998,28.36
761,-2065.764404,27.78
762,-2085.2062315,27.59
763,-2051.119365,27.25
764,-2114.7877399999998,27.84
765,-2097.9582849999997,27.46
766,-2105.3910754999997,27.96
767,-2105.341191,28.28
768,-2036.169768,28.24
769,-2023.021264,28.21
770,-2014.6616720000002,28.49
771,-2073.924458,28.27
772,-2070.8027385,28.64
773,-2086.6029975,28.36
